query_id	entity_id	entity_type	genre	web_search?	wiki_text?	unknown?
EDL14_ENG_3813	E0525761	GPE	NW	N	N	N
EDL14_ENG_3814	NIL0885	PER	WB	N	N	N
EDL14_ENG_3815	NIL0665	PER	NW	N	N	N
EDL14_ENG_3816	E0173529	ORG	WB	N	N	N
EDL14_ENG_3817	E0173174	PER	DF	N	Y	N
EDL14_ENG_3818	NIL0886	PER	WB	N	N	Y
EDL14_ENG_3819	NIL0251	PER	NW	N	N	N
EDL14_ENG_3820	NIL0155	PER	NW	N	N	N
EDL14_ENG_3821	E0397283	GPE	DF	N	Y	N
EDL14_ENG_3822	NIL0634	PER	WB	N	N	Y
EDL14_ENG_3823	E0515188	PER	NW	N	N	N
EDL14_ENG_3824	E0276615	PER	DF	N	Y	N
EDL14_ENG_3825	E0541963	ORG	NW	N	N	N
EDL14_ENG_3826	NIL0522	ORG	NW	Y	Y	N
EDL14_ENG_3827	NIL0601	GPE	NW	N	N	N
EDL14_ENG_3828	NIL0088	PER	DF	N	N	Y
EDL14_ENG_3829	NIL0088	PER	DF	N	N	Y
EDL14_ENG_3830	NIL0887	ORG	NW	Y	Y	N
EDL14_ENG_3831	E0743050	PER	DF	N	N	N
EDL14_ENG_3832	NIL0321	PER	NW	Y	N	N
EDL14_ENG_3833	NIL0321	PER	NW	Y	N	N
EDL14_ENG_3834	E0760405	PER	NW	N	N	N
EDL14_ENG_3835	E0679687	GPE	DF	N	N	N
EDL14_ENG_3836	E0179715	PER	NW	N	N	N
EDL14_ENG_3837	E0578237	GPE	WB	N	N	N
EDL14_ENG_3838	E0404259	PER	DF	N	N	N
EDL14_ENG_3839	E0576592	ORG	WB	N	Y	N
EDL14_ENG_3840	NIL0068	ORG	WB	Y	Y	N
EDL14_ENG_3841	E0314883	PER	DF	N	N	N
EDL14_ENG_3842	NIL0782	PER	NW	N	N	N
EDL14_ENG_3843	E0801041	GPE	WB	N	N	N
EDL14_ENG_3844	NIL0888	PER	NW	N	N	N
EDL14_ENG_3845	NIL0689	ORG	NW	N	Y	N
EDL14_ENG_3846	E0471856	GPE	DF	N	N	N
EDL14_ENG_3847	NIL0172	ORG	NW	Y	Y	N
EDL14_ENG_3848	NIL0184	PER	DF	N	N	Y
EDL14_ENG_3849	E0009387	PER	NW	N	N	N
EDL14_ENG_3850	E0199103	GPE	NW	Y	Y	N
EDL14_ENG_3851	E0150648	ORG	DF	N	N	N
EDL14_ENG_3852	NIL0289	ORG	NW	Y	Y	N
EDL14_ENG_3853	NIL0244	ORG	NW	N	Y	N
EDL14_ENG_3854	NIL0889	PER	DF	N	N	Y
EDL14_ENG_3855	NIL0890	PER	NW	N	Y	N
EDL14_ENG_3856	E0679687	GPE	NW	N	N	N
EDL14_ENG_3857	E0383775	PER	DF	N	N	N
EDL14_ENG_3858	NIL0891	PER	DF	N	N	Y
EDL14_ENG_3859	NIL0562	PER	WB	Y	Y	N
EDL14_ENG_3860	E0337436	PER	NW	N	N	N
EDL14_ENG_3861	E0741526	ORG	NW	Y	Y	N
EDL14_ENG_3862	E0218405	PER	DF	N	Y	N
EDL14_ENG_3863	E0285107	ORG	NW	N	N	N
EDL14_ENG_3864	NIL0146	PER	NW	N	N	N
EDL14_ENG_3865	NIL0817	PER	NW	Y	N	N
EDL14_ENG_3866	E0039758	PER	DF	N	Y	N
EDL14_ENG_3867	NIL0892	ORG	NW	Y	N	N
EDL14_ENG_3868	E0679687	GPE	NW	N	N	N
EDL14_ENG_3869	NIL0515	GPE	NW	N	Y	N
EDL14_ENG_3870	E0418540	GPE	WB	N	N	N
EDL14_ENG_3871	NIL0715	PER	DF	N	N	Y
EDL14_ENG_3872	NIL0697	PER	DF	N	N	Y
EDL14_ENG_3873	NIL0893	PER	NW	Y	N	N
EDL14_ENG_3874	NIL0894	ORG	NW	N	N	N
EDL14_ENG_3875	E0386944	GPE	WB	N	N	N
EDL14_ENG_3876	E0512959	ORG	NW	N	N	N
EDL14_ENG_3877	NIL0823	PER	WB	N	N	N
EDL14_ENG_3878	NIL0593	PER	WB	Y	Y	N
EDL14_ENG_3879	NIL0244	ORG	NW	N	Y	N
EDL14_ENG_3880	E0600934	ORG	WB	N	Y	N
EDL14_ENG_3881	NIL0432	ORG	NW	Y	Y	N
EDL14_ENG_3882	E0428472	PER	NW	N	N	N
EDL14_ENG_3883	NIL0698	PER	WB	N	N	Y
EDL14_ENG_3884	NIL0037	PER	DF	N	N	Y
EDL14_ENG_3885	NIL0895	ORG	DF	N	Y	N
EDL14_ENG_3886	NIL0896	ORG	NW	Y	Y	N
EDL14_ENG_3887	NIL0311	PER	DF	N	N	Y
EDL14_ENG_3888	E0372329	PER	NW	N	Y	N
EDL14_ENG_3889	E0627144	ORG	NW	Y	N	N
EDL14_ENG_3890	NIL0492	PER	NW	N	N	N
EDL14_ENG_3891	E0618831	ORG	NW	N	N	N
EDL14_ENG_3892	NIL0552	PER	DF	N	N	Y
EDL14_ENG_3893	NIL0044	PER	DF	N	N	Y
EDL14_ENG_3894	E0065870	GPE	WB	N	Y	N
EDL14_ENG_3895	E0305657	PER	DF	N	N	N
EDL14_ENG_3896	E0689220	ORG	WB	N	Y	N
EDL14_ENG_3897	E0805223	PER	WB	N	N	N
EDL14_ENG_3898	E0748134	ORG	NW	N	Y	N
EDL14_ENG_3899	E0308710	PER	NW	N	N	N
EDL14_ENG_3900	NIL0506	PER	DF	N	N	Y
EDL14_ENG_3901	NIL0593	PER	WB	Y	Y	N
EDL14_ENG_3902	E0305657	PER	DF	N	N	N
EDL14_ENG_3903	E0646717	ORG	DF	Y	Y	N
EDL14_ENG_3904	E0595006	GPE	DF	N	N	N
EDL14_ENG_3905	NIL0012	PER	DF	N	N	Y
EDL14_ENG_3906	E0023339	PER	WB	N	Y	N
EDL14_ENG_3907	E0402254	PER	NW	N	N	N
EDL14_ENG_3908	NIL0375	PER	DF	N	N	Y
EDL14_ENG_3909	E0619330	GPE	NW	N	N	N
EDL14_ENG_3910	NIL0897	PER	DF	N	N	Y
EDL14_ENG_3911	E0799505	GPE	WB	N	N	N
EDL14_ENG_3912	NIL0163	PER	WB	N	N	N
EDL14_ENG_3913	E0679687	GPE	DF	N	N	N
EDL14_ENG_3914	NIL0269	PER	DF	N	N	Y
EDL14_ENG_3915	E0541963	ORG	NW	N	N	N
EDL14_ENG_3916	E0127848	ORG	NW	N	N	N
EDL14_ENG_3917	E0145816	GPE	NW	N	N	N
EDL14_ENG_3918	NIL0146	PER	NW	N	N	N
EDL14_ENG_3919	E0815551	ORG	WB	N	Y	N
EDL14_ENG_3920	E0783908	GPE	NW	N	N	N
EDL14_ENG_3921	E0147250	GPE	WB	N	N	N
EDL14_ENG_3922	E0165662	ORG	NW	N	Y	N
EDL14_ENG_3923	E0654418	GPE	NW	N	N	N
EDL14_ENG_3924	NIL0769	PER	DF	N	N	Y
EDL14_ENG_3925	E0572853	GPE	WB	N	Y	N
EDL14_ENG_3926	E0468120	PER	DF	N	N	N
EDL14_ENG_3927	E0679687	GPE	DF	N	N	N
EDL14_ENG_3928	NIL0183	PER	DF	N	N	Y
EDL14_ENG_3929	NIL0246	GPE	NW	N	Y	N
EDL14_ENG_3930	E0242465	PER	DF	N	N	N
EDL14_ENG_3931	E0739720	GPE	WB	N	N	N
EDL14_ENG_3932	NIL0023	PER	DF	N	N	Y
EDL14_ENG_3933	E0594272	GPE	WB	N	N	N
EDL14_ENG_3934	NIL0146	PER	NW	N	N	N
EDL14_ENG_3935	NIL0898	PER	NW	N	N	N
EDL14_ENG_3936	E0370549	PER	NW	N	N	N
EDL14_ENG_3937	NIL0068	ORG	WB	Y	Y	N
EDL14_ENG_3938	E0440272	GPE	NW	Y	Y	N
EDL14_ENG_3939	NIL0351	PER	NW	Y	N	N
EDL14_ENG_3940	E0276615	PER	DF	N	Y	N
EDL14_ENG_3941	E0525761	GPE	NW	N	N	N
EDL14_ENG_3942	NIL0635	PER	NW	N	Y	N
EDL14_ENG_3943	E0808056	ORG	WB	N	Y	N
EDL14_ENG_3944	E0654418	GPE	NW	N	N	N
EDL14_ENG_3945	NIL0899	PER	NW	N	Y	N
EDL14_ENG_3946	NIL0900	PER	DF	N	N	Y
EDL14_ENG_3947	NIL0098	PER	DF	N	N	Y
EDL14_ENG_3948	NIL0138	PER	DF	N	N	Y
EDL14_ENG_3949	E0679687	GPE	NW	N	Y	N
EDL14_ENG_3950	E0146319	GPE	WB	N	N	N
EDL14_ENG_3951	E0440486	PER	NW	N	Y	N
EDL14_ENG_3952	E0141366	PER	NW	N	N	N
EDL14_ENG_3953	E0338738	GPE	WB	N	N	N
EDL14_ENG_3954	E0277375	GPE	WB	N	N	N
EDL14_ENG_3955	E0149263	GPE	NW	N	N	N
EDL14_ENG_3956	NIL0901	PER	DF	N	N	Y
EDL14_ENG_3957	NIL0506	PER	DF	N	N	Y
EDL14_ENG_3958	E0769300	GPE	WB	N	N	N
EDL14_ENG_3959	NIL0902	PER	DF	N	N	Y
EDL14_ENG_3960	E0601466	ORG	DF	N	N	N
EDL14_ENG_3961	E0543242	PER	DF	N	Y	N
EDL14_ENG_3962	E0533056	PER	DF	N	Y	N
EDL14_ENG_3963	E0663909	PER	NW	N	Y	N
EDL14_ENG_3964	E0141366	PER	NW	N	N	N
EDL14_ENG_3965	NIL0903	PER	DF	N	N	Y
EDL14_ENG_3966	NIL0021	PER	WB	N	N	Y
EDL14_ENG_3967	E0778082	PER	NW	N	Y	N
EDL14_ENG_3968	NIL0904	PER	DF	Y	Y	N
EDL14_ENG_3969	E0537772	PER	NW	N	N	N
EDL14_ENG_3970	NIL0702	PER	WB	N	N	N
EDL14_ENG_3971	NIL0126	GPE	NW	N	N	N
EDL14_ENG_3972	NIL0040	PER	WB	Y	Y	N
EDL14_ENG_3973	E0679687	GPE	DF	N	N	N
EDL14_ENG_3974	NIL0141	ORG	DF	Y	Y	N
EDL14_ENG_3975	NIL0905	PER	WB	Y	N	N
EDL14_ENG_3976	E0409686	GPE	NW	N	N	N
EDL14_ENG_3977	NIL0008	PER	NW	N	Y	N
EDL14_ENG_3978	NIL0906	PER	NW	N	N	N
EDL14_ENG_3979	E0257260	ORG	NW	N	Y	N
EDL14_ENG_3980	NIL0107	PER	NW	N	N	N
EDL14_ENG_3981	NIL0907	ORG	NW	N	Y	N
EDL14_ENG_3982	NIL0908	ORG	NW	N	N	N
EDL14_ENG_3983	NIL0246	GPE	NW	N	Y	N
EDL14_ENG_3984	E0218694	PER	WB	N	N	N
EDL14_ENG_3985	E0679687	GPE	WB	N	N	N
EDL14_ENG_3986	E0679687	GPE	NW	N	Y	N
EDL14_ENG_3987	NIL0561	ORG	NW	N	Y	N
EDL14_ENG_3988	E0401466	GPE	DF	N	Y	N
EDL14_ENG_3989	E0335871	ORG	WB	N	N	N
EDL14_ENG_3990	E0178501	GPE	DF	N	Y	N
EDL14_ENG_3991	E0404232	ORG	WB	Y	N	N
EDL14_ENG_3992	NIL0321	PER	NW	Y	N	N
EDL14_ENG_3993	E0064360	GPE	NW	N	Y	N
EDL14_ENG_3994	NIL0141	ORG	DF	Y	Y	N
EDL14_ENG_3995	E0177088	PER	NW	N	N	N
EDL14_ENG_3996	E0315026	PER	NW	N	N	N
EDL14_ENG_3997	E0126705	PER	DF	N	N	N
EDL14_ENG_3998	NIL0909	PER	DF	N	N	Y
EDL14_ENG_3999	E0619994	PER	DF	N	N	N
EDL14_ENG_4000	NIL0910	ORG	DF	Y	Y	N
EDL14_ENG_4001	NIL0262	GPE	DF	N	N	N
EDL14_ENG_4002	E0668453	PER	NW	Y	N	N
EDL14_ENG_4003	E0378751	GPE	NW	N	N	N
EDL14_ENG_4004	NIL0360	PER	NW	N	N	N
EDL14_ENG_4005	E0585369	GPE	NW	N	N	N
EDL14_ENG_4006	NIL0911	ORG	WB	Y	N	N
EDL14_ENG_4007	NIL0912	ORG	WB	N	N	N
EDL14_ENG_4008	NIL0251	PER	NW	N	N	N
EDL14_ENG_4009	NIL0257	ORG	WB	N	N	N
EDL14_ENG_4010	NIL0138	PER	DF	N	N	Y
EDL14_ENG_4011	NIL0227	ORG	NW	Y	Y	N
EDL14_ENG_4012	E0339149	PER	DF	N	N	N
EDL14_ENG_4013	E0738373	PER	WB	N	N	N
EDL14_ENG_4014	E0557250	PER	DF	N	N	N
EDL14_ENG_4015	NIL0913	PER	NW	N	Y	N
EDL14_ENG_4016	NIL0914	PER	WB	N	Y	N
EDL14_ENG_4017	E0127848	ORG	NW	N	N	N
EDL14_ENG_4018	E0642555	ORG	NW	N	N	N
EDL14_ENG_4019	E0506233	PER	DF	N	N	N
EDL14_ENG_4020	E0787371	ORG	NW	N	N	N
EDL14_ENG_4021	E0595006	GPE	DF	N	N	N
EDL14_ENG_4022	E0585369	GPE	NW	N	Y	N
EDL14_ENG_4023	NIL0865	ORG	NW	Y	Y	N
EDL14_ENG_4024	E0173174	PER	DF	N	Y	N
EDL14_ENG_4025	E0418540	GPE	NW	N	N	N
EDL14_ENG_4026	E0029821	PER	NW	N	N	N
EDL14_ENG_4027	E0397283	GPE	DF	N	Y	N
EDL14_ENG_4028	NIL0915	PER	DF	N	N	Y
EDL14_ENG_4029	NIL0913	PER	NW	N	Y	N
EDL14_ENG_4030	E0640682	ORG	WB	N	N	N
EDL14_ENG_4031	E0629224	PER	DF	N	N	N
EDL14_ENG_4032	NIL0916	PER	WB	N	N	Y
EDL14_ENG_4033	E0474403	PER	NW	Y	N	N
EDL14_ENG_4034	E0777095	ORG	WB	N	N	N
EDL14_ENG_4035	NIL0514	ORG	NW	N	N	N
EDL14_ENG_4036	NIL0917	PER	DF	N	N	Y
EDL14_ENG_4037	E0482116	PER	WB	N	N	N
EDL14_ENG_4038	E0625376	GPE	WB	N	N	N
EDL14_ENG_4039	NIL0594	PER	NW	Y	N	N
EDL14_ENG_4040	E0693832	GPE	WB	N	N	N
EDL14_ENG_4041	NIL0231	ORG	NW	Y	Y	N
EDL14_ENG_4042	E0397283	GPE	DF	N	Y	N
EDL14_ENG_4043	E0598443	PER	WB	N	Y	N
EDL14_ENG_4044	NIL0918	PER	DF	N	N	Y
EDL14_ENG_4045	E0048759	ORG	NW	N	N	N
EDL14_ENG_4046	E0735390	ORG	WB	Y	N	N
EDL14_ENG_4047	E0751697	GPE	NW	N	N	N
EDL14_ENG_4048	NIL0154	PER	NW	Y	Y	N
EDL14_ENG_4049	NIL0120	PER	DF	N	N	Y
EDL14_ENG_4050	E0093530	PER	NW	N	N	N
EDL14_ENG_4051	E0370549	PER	NW	N	Y	N
EDL14_ENG_4052	NIL0802	PER	NW	N	N	N
EDL14_ENG_4053	E0386944	GPE	WB	N	N	N
EDL14_ENG_4054	NIL0865	ORG	NW	Y	Y	N
EDL14_ENG_4055	E0679687	GPE	DF	N	N	N
EDL14_ENG_4056	E0595045	ORG	DF	N	Y	N
EDL14_ENG_4057	NIL0322	PER	WB	N	N	Y
EDL14_ENG_4058	E0173926	PER	NW	N	Y	N
EDL14_ENG_4059	E0585369	GPE	NW	N	N	N
EDL14_ENG_4060	NIL0326	PER	NW	Y	N	N
EDL14_ENG_4061	NIL0798	PER	DF	N	N	Y
EDL14_ENG_4062	E0253605	GPE	NW	N	Y	N
EDL14_ENG_4063	NIL0352	PER	DF	N	N	Y
EDL14_ENG_4064	NIL0231	ORG	WB	N	N	N
EDL14_ENG_4065	E0732636	PER	NW	N	N	N
EDL14_ENG_4066	E0315026	PER	NW	N	N	N
EDL14_ENG_4067	NIL0374	GPE	NW	N	Y	N
EDL14_ENG_4068	NIL0919	ORG	NW	N	Y	N
EDL14_ENG_4069	NIL0920	ORG	WB	N	Y	N
EDL14_ENG_4070	E0735390	ORG	WB	Y	N	N
EDL14_ENG_4071	NIL0085	GPE	NW	N	Y	N
EDL14_ENG_4072	E0718219	ORG	NW	N	N	N
EDL14_ENG_4073	NIL0756	ORG	WB	N	Y	N
EDL14_ENG_4074	NIL0233	PER	DF	N	N	Y
EDL14_ENG_4075	NIL0918	PER	DF	N	N	Y
EDL14_ENG_4076	NIL0068	ORG	WB	Y	Y	N
EDL14_ENG_4077	E0573991	ORG	DF	N	N	N
EDL14_ENG_4078	E0620264	GPE	WB	N	N	N
EDL14_ENG_4079	E0422553	PER	WB	N	N	N
EDL14_ENG_4080	E0338738	GPE	WB	N	Y	N
EDL14_ENG_4081	E0363052	PER	DF	N	N	N
EDL14_ENG_4082	NIL0872	PER	NW	N	N	N
EDL14_ENG_4083	E0728690	GPE	NW	N	N	N
EDL14_ENG_4084	E0468120	PER	DF	N	Y	N
EDL14_ENG_4085	NIL0511	PER	DF	N	N	Y
EDL14_ENG_4086	E0253605	GPE	NW	N	N	N
EDL14_ENG_4087	E0095210	GPE	NW	N	Y	N
EDL14_ENG_4088	NIL0684	ORG	NW	N	Y	N
EDL14_ENG_4089	NIL0921	PER	NW	Y	Y	N
EDL14_ENG_4090	E0401466	GPE	NW	N	N	N
EDL14_ENG_4091	NIL0172	ORG	NW	Y	Y	N
EDL14_ENG_4092	E0607903	PER	DF	N	Y	N
EDL14_ENG_4093	E0462963	ORG	NW	N	Y	N
EDL14_ENG_4094	NIL0291	PER	NW	Y	Y	N
EDL14_ENG_4095	E0434580	PER	DF	Y	Y	N
EDL14_ENG_4096	E0141366	PER	NW	N	N	N
EDL14_ENG_4097	E0430909	PER	DF	N	Y	N
EDL14_ENG_4098	E0433287	GPE	WB	N	Y	N
EDL14_ENG_4099	E0689220	ORG	NW	N	N	N
EDL14_ENG_4100	NIL0133	PER	WB	Y	N	N
EDL14_ENG_4101	E0817485	PER	NW	N	N	N
EDL14_ENG_4102	E0145283	GPE	DF	Y	Y	N
EDL14_ENG_4103	E0308710	PER	NW	N	N	N
EDL14_ENG_4104	NIL0246	GPE	NW	N	Y	N
EDL14_ENG_4105	NIL0619	PER	NW	Y	Y	N
EDL14_ENG_4106	E0397283	GPE	NW	N	Y	N
EDL14_ENG_4107	E0181470	ORG	DF	N	Y	N
EDL14_ENG_4108	E0679687	GPE	NW	N	Y	N
EDL14_ENG_4109	NIL0774	PER	WB	Y	N	N
EDL14_ENG_4110	E0282369	GPE	NW	N	N	N
EDL14_ENG_4111	E0811943	PER	DF	N	Y	N
EDL14_ENG_4112	E0640682	ORG	WB	N	N	N
EDL14_ENG_4113	NIL0922	PER	DF	N	N	Y
EDL14_ENG_4114	NIL0923	ORG	DF	Y	Y	N
EDL14_ENG_4115	E0784459	ORG	NW	N	N	N
EDL14_ENG_4116	E0076734	PER	NW	N	N	N
EDL14_ENG_4117	E0525761	GPE	NW	N	N	N
EDL14_ENG_4118	E0594272	GPE	WB	N	N	N
EDL14_ENG_4119	E0599374	PER	NW	N	N	N
EDL14_ENG_4120	NIL0155	PER	NW	N	N	N
EDL14_ENG_4121	E0622606	PER	DF	N	N	N
EDL14_ENG_4122	NIL0924	ORG	NW	N	Y	N
EDL14_ENG_4123	E0127848	ORG	NW	N	N	N
EDL14_ENG_4124	E0505449	GPE	WB	N	Y	N
EDL14_ENG_4125	NIL0532	PER	DF	N	N	Y
EDL14_ENG_4126	E0762108	GPE	DF	N	N	N
EDL14_ENG_4127	E0721872	ORG	DF	N	N	N
EDL14_ENG_4128	E0731167	GPE	WB	N	Y	N
EDL14_ENG_4129	E0625376	GPE	DF	N	Y	N
EDL14_ENG_4130	E0346994	ORG	NW	N	Y	N
EDL14_ENG_4131	E0383563	ORG	DF	N	N	N
EDL14_ENG_4132	E0505048	GPE	NW	N	N	N
EDL14_ENG_4133	NIL0198	PER	DF	N	N	Y
EDL14_ENG_4134	E0643253	PER	NW	N	N	N
EDL14_ENG_4135	E0014920	PER	WB	N	N	N
EDL14_ENG_4136	E0692831	PER	DF	N	N	N
EDL14_ENG_4137	NIL0925	PER	WB	N	N	N
EDL14_ENG_4138	E0627144	ORG	NW	Y	N	N
EDL14_ENG_4139	E0775129	GPE	DF	N	N	N
EDL14_ENG_4140	E0669532	GPE	NW	N	N	N
EDL14_ENG_4141	NIL0126	GPE	NW	N	N	N
EDL14_ENG_4142	E0271076	ORG	DF	N	N	N
EDL14_ENG_4143	NIL0926	PER	DF	N	N	Y
EDL14_ENG_4144	NIL0750	ORG	NW	Y	Y	N
EDL14_ENG_4145	E0276615	PER	DF	N	Y	N
EDL14_ENG_4146	NIL0438	PER	DF	N	N	N
EDL14_ENG_4147	E0365057	GPE	DF	N	N	N
EDL14_ENG_4148	NIL0455	PER	NW	N	N	N
EDL14_ENG_4149	NIL0927	ORG	DF	Y	Y	N
EDL14_ENG_4150	E0141366	PER	NW	N	N	N
EDL14_ENG_4151	NIL0157	PER	DF	N	N	Y
EDL14_ENG_4152	E0212023	PER	DF	N	Y	N
EDL14_ENG_4153	NIL0339	PER	DF	Y	Y	N
EDL14_ENG_4154	E0689220	ORG	NW	N	N	N
EDL14_ENG_4155	NIL0928	ORG	NW	Y	Y	N
EDL14_ENG_4156	E0199103	GPE	NW	Y	Y	N
EDL14_ENG_4157	NIL0929	PER	NW	N	N	N
EDL14_ENG_4158	NIL0164	PER	DF	N	N	Y
EDL14_ENG_4159	E0679687	GPE	NW	N	N	N
EDL14_ENG_4160	E0384640	PER	NW	N	N	N
EDL14_ENG_4161	NIL0023	PER	DF	N	N	Y
EDL14_ENG_4162	NIL0930	PER	WB	N	N	Y
EDL14_ENG_4163	E0738373	PER	WB	N	N	N
EDL14_ENG_4164	NIL0405	PER	DF	N	N	Y
EDL14_ENG_4165	NIL0609	ORG	WB	N	Y	N
EDL14_ENG_4166	NIL0105	PER	DF	N	N	Y
EDL14_ENG_4167	NIL0154	PER	NW	Y	Y	N
EDL14_ENG_4168	NIL0164	PER	DF	N	N	Y
EDL14_ENG_4169	E0570810	PER	NW	N	N	N
EDL14_ENG_4170	E0491897	PER	WB	N	N	N
EDL14_ENG_4171	NIL0355	ORG	WB	N	N	N
EDL14_ENG_4172	E0784459	ORG	NW	N	N	N
EDL14_ENG_4173	NIL0164	PER	DF	N	N	Y
EDL14_ENG_4174	NIL0198	PER	DF	N	N	Y
EDL14_ENG_4175	E0357690	PER	DF	N	Y	N
EDL14_ENG_4176	NIL0081	GPE	WB	N	Y	N
EDL14_ENG_4177	NIL0636	PER	DF	N	N	N
EDL14_ENG_4178	E0141366	PER	NW	N	N	N
EDL14_ENG_4179	NIL0931	PER	DF	N	N	Y
EDL14_ENG_4180	E0308710	PER	NW	N	N	N
EDL14_ENG_4181	E0228303	GPE	NW	N	N	N
EDL14_ENG_4182	NIL0023	PER	DF	N	N	Y
EDL14_ENG_4183	E0643253	PER	DF	N	Y	N
EDL14_ENG_4184	E0619582	PER	DF	N	N	N
EDL14_ENG_4185	E0256871	ORG	NW	N	N	N
EDL14_ENG_4186	E0018102	GPE	DF	N	N	N
EDL14_ENG_4187	E0718219	ORG	WB	N	N	N
EDL14_ENG_4188	NIL0088	PER	DF	N	N	Y
EDL14_ENG_4189	E0078224	GPE	NW	N	N	N
EDL14_ENG_4190	E0522493	PER	DF	Y	Y	N
EDL14_ENG_4191	E0355880	PER	NW	N	N	N
EDL14_ENG_4192	E0141366	PER	NW	N	N	N
EDL14_ENG_4193	E0187043	PER	NW	N	Y	N
EDL14_ENG_4194	E0314883	PER	DF	N	N	N
EDL14_ENG_4195	E0393520	GPE	WB	N	Y	N
EDL14_ENG_4196	E0384640	PER	NW	N	N	N
EDL14_ENG_4197	E0577508	ORG	NW	N	N	N
EDL14_ENG_4198	NIL0764	PER	WB	N	N	Y
EDL14_ENG_4199	NIL0360	PER	DF	N	N	N
EDL14_ENG_4200	E0253605	GPE	NW	N	N	N
EDL14_ENG_4201	NIL0932	ORG	DF	N	Y	N
EDL14_ENG_4202	E0211705	GPE	NW	N	N	N
EDL14_ENG_4203	NIL0933	GPE	NW	Y	Y	N
EDL14_ENG_4204	NIL0934	ORG	NW	Y	N	N
EDL14_ENG_4205	E0363052	PER	DF	N	N	N
EDL14_ENG_4206	NIL0935	ORG	NW	N	Y	N
EDL14_ENG_4207	E0173174	PER	DF	N	Y	N
EDL14_ENG_4208	NIL0576	PER	WB	N	N	Y
EDL14_ENG_4209	NIL0936	ORG	DF	Y	Y	N
EDL14_ENG_4210	E0724792	ORG	NW	N	N	N
EDL14_ENG_4211	E0421523	PER	DF	N	N	N
EDL14_ENG_4212	NIL0271	PER	WB	N	N	N
EDL14_ENG_4213	E0117897	GPE	DF	N	N	N
EDL14_ENG_4214	E0651632	ORG	DF	N	Y	N
EDL14_ENG_4215	E0275244	ORG	WB	N	N	N
EDL14_ENG_4216	E0643253	PER	WB	N	N	N
EDL14_ENG_4217	NIL0937	PER	DF	N	N	Y
EDL14_ENG_4218	NIL0938	ORG	DF	Y	Y	N
EDL14_ENG_4219	NIL0664	PER	DF	N	N	Y
EDL14_ENG_4220	E0135610	PER	NW	N	Y	N
EDL14_ENG_4221	E0199103	GPE	DF	N	N	N
EDL14_ENG_4222	E0038676	GPE	NW	N	N	N
EDL14_ENG_4223	E0273299	GPE	NW	N	N	N
EDL14_ENG_4224	NIL0939	ORG	DF	Y	Y	N
EDL14_ENG_4225	E0240539	GPE	NW	N	N	N
EDL14_ENG_4226	E0576592	ORG	WB	N	Y	N
EDL14_ENG_4227	NIL0044	PER	DF	N	N	Y
EDL14_ENG_4228	E0093483	ORG	NW	N	N	N
EDL14_ENG_4229	E0563794	PER	WB	N	Y	N
EDL14_ENG_4230	E0332764	GPE	WB	N	N	N
EDL14_ENG_4231	E0287282	ORG	WB	N	Y	N
EDL14_ENG_4232	NIL0349	GPE	NW	N	Y	N
EDL14_ENG_4233	E0254599	PER	NW	N	N	N
EDL14_ENG_4234	E0440272	GPE	NW	N	N	N
EDL14_ENG_4235	E0627258	PER	DF	N	Y	N
EDL14_ENG_4236	E0478332	ORG	DF	Y	Y	N
EDL14_ENG_4237	NIL0220	ORG	NW	N	Y	N
EDL14_ENG_4238	NIL0940	ORG	NW	N	N	N
EDL14_ENG_4239	E0044770	GPE	NW	N	Y	N
EDL14_ENG_4240	E0609515	ORG	NW	N	Y	N
EDL14_ENG_4241	NIL0941	PER	DF	Y	N	N
EDL14_ENG_4242	E0141366	PER	NW	N	N	N
EDL14_ENG_4243	NIL0081	GPE	WB	N	Y	N
EDL14_ENG_4244	E0491897	PER	WB	N	Y	N
EDL14_ENG_4245	E0398704	PER	WB	N	N	N
EDL14_ENG_4246	E0536367	GPE	WB	Y	Y	N
EDL14_ENG_4247	NIL0227	ORG	NW	N	N	N
EDL14_ENG_4248	NIL0942	ORG	NW	N	N	N
EDL14_ENG_4249	E0385411	PER	NW	N	N	N
EDL14_ENG_4250	E0679687	GPE	DF	N	N	N
EDL14_ENG_4251	NIL0088	PER	DF	N	N	Y
EDL14_ENG_4252	E0640682	ORG	NW	N	Y	N
EDL14_ENG_4253	E0315026	PER	NW	N	N	N
EDL14_ENG_4254	E0044995	PER	NW	N	N	N
EDL14_ENG_4255	NIL0030	PER	DF	N	N	Y
EDL14_ENG_4256	E0397283	GPE	NW	N	N	N
EDL14_ENG_4257	E0411442	GPE	NW	N	N	N
EDL14_ENG_4258	E0315026	PER	NW	N	N	N
EDL14_ENG_4259	NIL0943	PER	NW	N	N	N
EDL14_ENG_4260	NIL0944	ORG	NW	N	N	N
EDL14_ENG_4261	NIL0579	PER	WB	N	N	Y
EDL14_ENG_4262	NIL0004	ORG	NW	N	N	N
EDL14_ENG_4263	NIL0945	PER	DF	N	N	Y
EDL14_ENG_4264	E0040125	PER	DF	Y	Y	N
EDL14_ENG_4265	E0672625	PER	NW	N	Y	N
EDL14_ENG_4266	E0009466	ORG	WB	N	N	N
EDL14_ENG_4267	NIL0088	PER	DF	N	N	Y
EDL14_ENG_4268	E0312888	PER	WB	N	N	N
EDL14_ENG_4269	NIL0946	ORG	WB	N	N	N
